subset_name,session_label,run_id,run_uid,start_time_utc,end_time_utc,segmentation_valid,point_count,duration_s,vertical_drop_m,speed_mean_ms,speed_p95_ms,vvert_mean_ms,path_len_m,n_hr_samples,hr_mean_bpm,impulse_hr_above_rest_bpms,edwards_trimp,z_mech,z_internal,combined_load_v2,pipeline_status,failure_reason,perturbation_type,perturbation_level,repeat_id,seed
primary,polar_session_2026-02-03_09-55-13,run_06,polar_session_2026-02-03_09-55-13::run_06,2026-02-03 04:00:45.093000+00:00,2026-02-03 04:08:33.828000+00:00,1,157,468.735,511.093994140625,6.929025802967071,12.080382872510775,-1.0764731072425018,3267.320494916817,468,114.90598290598291,28036.0,10.316666666666665,0.6703804521659801,1.2207156441186107,0.9455480481422953,success,,sampling,3.0,2,5468
primary,polar_session_2026-02-03_09-55-13,run_06,polar_session_2026-02-03_09-55-13::run_06,2026-02-03 04:00:45.093000+00:00,2026-02-03 04:08:33.828000+00:00,1,157,468.735,511.093994140625,6.929025802967071,12.080382872510775,-1.0764731072425018,3267.320494916817,468,114.90598290598291,28036.0,10.316666666666665,0.6703804521659801,1.2207156441186107,0.9455480481422953,success,,sampling,3.0,3,5569
primary,polar_session_2026-02-03_09-55-13,run_06,polar_session_2026-02-03_09-55-13::run_06,2026-02-03 04:00:45.093000+00:00,2026-02-03 04:08:33.828000+00:00,1,157,468.735,511.093994140625,6.929025802967071,12.080382872510775,-1.0764731072425018,3267.320494916817,468,114.90598290598291,28036.0,10.316666666666665,0.6703804521659801,1.2207156441186107,0.9455480481422953,success,,sampling,3.0,4,5670
primary,polar_session_2026-02-03_09-55-13,run_06,polar_session_2026-02-03_09-55-13::run_06,2026-02-03 04:00:45.093000+00:00,2026-02-03 04:08:33.828000+00:00,1,157,468.735,511.093994140625,6.929025802967071,12.080382872510775,-1.0764731072425018,3267.320494916817,468,114.90598290598291,28036.0,10.316666666666665,0.6703804521659801,1.2207156441186107,0.9455480481422953,success,,sampling,3.0,5,5771
primary,polar_session_2026-02-03_09-55-13,run_06,polar_session_2026-02-03_09-55-13::run_06,2026-02-03 04:00:45.093000+00:00,2026-02-03 04:08:35.852000+00:00,1,471,470.759,517.3447265625,11.239894342172054,50.0,-1.949909718161747,3368.0243141858564,470,114.88936170212766,28148.0,10.349999999999998,0.7073201091188108,1.2345005230288164,0.9709103160738136,success,,temporal,0.75,1,5372
primary,polar_session_2026-02-03_09-55-13,run_06,polar_session_2026-02-03_09-55-13::run_06,2026-02-03 04:00:45.093000+00:00,2026-02-03 04:08:35.852000+00:00,1,471,470.759,517.3447265625,10.853366240835042,50.0,-2.324685000137029,3368.0243141858564,470,114.88936170212766,28148.0,10.349999999999998,0.7073201091188108,1.2345005230288164,0.9709103160738136,success,,temporal,0.75,2,5473
primary,polar_session_2026-02-03_09-55-13,run_06,polar_session_2026-02-03_09-55-13::run_06,2026-02-03 04:00:45.093000+00:00,2026-02-03 04:08:35.852000+00:00,1,471,470.759,517.3447265625,10.852046039893535,50.0,-2.0575511246075444,3368.0243141858564,470,114.88936170212766,28148.0,10.349999999999998,0.7073201091188108,1.2345005230288164,0.9709103160738136,success,,temporal,0.75,3,5574
primary,polar_session_2026-02-03_09-55-13,run_06,polar_session_2026-02-03_09-55-13::run_06,2026-02-03 04:00:45.093000+00:00,2026-02-03 04:08:35.852000+00:00,1,471,470.759,517.3447265625,11.337395598405417,50.0,-2.1254321782928223,3368.0243141858564,470,114.88936170212766,28148.0,10.349999999999998,0.7073201091188108,1.2345005230288164,0.9709103160738136,success,,temporal,0.75,4,5675
primary,polar_session_2026-02-03_09-55-13,run_06,polar_session_2026-02-03_09-55-13::run_06,2026-02-03 04:00:45.093000+00:00,2026-02-03 04:08:35.852000+00:00,1,471,470.759,517.3447265625,10.375815256872636,50.0,-2.064593606955102,3368.0243141858564,470,114.88936170212766,28148.0,10.349999999999998,0.7073201091188108,1.2345005230288164,0.9709103160738136,success,,temporal,0.75,5,5776
primary,polar_session_2026-02-03_09-55-13,run_06,polar_session_2026-02-03_09-55-13::run_06,2026-02-03 04:00:45.093000+00:00,2026-02-03 04:08:35.852000+00:00,1,471,470.759,517.3447265625,13.185120095549587,50.0,-2.246009758070506,3368.0243141858564,470,114.88936170212766,28148.0,10.349999999999998,0.7073201091188108,1.2345005230288164,0.9709103160738136,success,,temporal,1.5,1,5377
primary,polar_session_2026-02-03_09-55-13,run_06,polar_session_2026-02-03_09-55-13::run_06,2026-02-03 04:00:45.093000+00:00,2026-02-03 04:08:35.852000+00:00,1,471,470.759,517.3447265625,14.033344595137809,50.0,-3.5087107145105554,3368.0243141858564,470,114.88936170212766,28148.0,10.349999999999998,0.7073201091188108,1.2345005230288164,0.9709103160738136,success,,temporal,1.5,2,5478
primary,polar_session_2026-02-03_09-55-13,run_06,polar_session_2026-02-03_09-55-13::run_06,2026-02-03 04:00:45.093000+00:00,2026-02-03 04:08:35.852000+00:00,1,471,470.759,517.3447265625,12.849125426029635,50.0,-2.8248668864777486,3368.0243141858564,470,114.88936170212766,28148.0,10.349999999999998,0.7073201091188108,1.2345005230288164,0.9709103160738136,success,,temporal,1.5,3,5579
primary,polar_session_2026-02-03_09-55-13,run_06,polar_session_2026-02-03_09-55-13::run_06,2026-02-03 04:00:45.093000+00:00,2026-02-03 04:08:35.852000+00:00,1,471,470.759,517.3447265625,13.392055847286183,50.0,-3.3862836778411274,3368.0243141858564,470,114.88936170212766,28148.0,10.349999999999998,0.7073201091188108,1.2345005230288164,0.9709103160738136,success,,temporal,1.5,4,5680
primary,polar_session_2026-02-03_09-55-13,run_06,polar_session_2026-02-03_09-55-13::run_06,2026-02-03 04:00:45.093000+00:00,2026-02-03 04:08:35.852000+00:00,1,471,470.759,517.3447265625,12.928290911054074,50.0,-2.5270135333677586,3368.0243141858564,470,114.88936170212766,28148.0,10.349999999999998,0.7073201091188108,1.2345005230288164,0.9709103160738136,success,,temporal,1.5,5,5781
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:09.780000+00:00,1,428,427.501,512.1776372766824,7.813560701880992,21.37747909199316,-1.2535386258309154,3381.2393163979314,427,114.69320843091334,25489.0,8.766666666666666,0.6767844066154081,0.9072327281874139,0.792008567401411,success,,elevation,2.0,1,6342
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:09.780000+00:00,1,428,427.501,514.4824517749219,7.813560701880992,21.37747909199316,-1.3011823516477143,3381.2393163979314,427,114.69320843091334,25489.0,8.766666666666666,0.6904050595499225,0.9072327281874139,0.7988188938686682,success,,elevation,2.0,2,6443
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:09.780000+00:00,1,428,427.501,510.42860922362934,7.813560701880992,21.37747909199316,-1.33900806849715,3381.2393163979314,427,114.69320843091334,25489.0,8.766666666666666,0.6664482584778627,0.9072327281874139,0.7868404933326383,success,,elevation,2.0,3,6544
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:09.780000+00:00,1,428,427.501,512.0131511542504,7.813560701880992,21.37747909199316,-1.3386483206165198,3381.2393163979314,427,114.69320843091334,25489.0,8.766666666666666,0.6758123507784192,0.9072327281874139,0.7915225394829165,success,,elevation,2.0,4,6645
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:09.780000+00:00,1,428,427.501,512.2870149981638,7.813560701880992,21.37747909199316,-1.3546687330264622,3381.2393163979314,427,114.69320843091334,25489.0,8.766666666666666,0.6774307909488131,0.9072327281874139,0.7923317595681134,success,,elevation,2.0,5,6746
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:09.780000+00:00,1,428,427.501,510.38122138041444,7.813560701880992,21.37747909199316,-1.6913701477507366,3381.2393163979314,427,114.69320843091334,25489.0,8.766666666666666,0.6661682127881822,0.9072327281874139,0.786700470487798,success,,elevation,5.0,1,6347
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:09.780000+00:00,1,428,427.501,513.7926106981502,7.813560701880992,21.37747909199316,-1.2048302010779688,3381.2393163979314,427,114.69320843091334,25489.0,8.766666666666666,0.686328338454209,0.9072327281874139,0.7967805333208114,success,,elevation,5.0,2,6448
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:09.780000+00:00,1,428,427.501,508.918659959719,7.813560701880992,21.37747909199316,-1.3025157336710549,3381.2393163979314,427,114.69320843091334,25489.0,8.766666666666666,0.6575249829222124,0.9072327281874139,0.7823788555548131,success,,elevation,5.0,3,6549
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:09.780000+00:00,1,428,427.501,517.9129045379373,7.813560701880992,21.37747909199316,-1.3289433126843244,3381.2393163979314,427,114.69320843091334,25489.0,8.766666666666666,0.7106778435544358,0.9072327281874139,0.8089552858709248,success,,elevation,5.0,4,6650
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:09.780000+00:00,1,428,427.501,504.8082462791524,7.813560701880992,21.37747909199316,-1.8485627266462727,3381.2393163979314,427,114.69320843091334,25489.0,8.766666666666666,0.6332338661303651,0.9072327281874139,0.7702332971588894,success,,elevation,5.0,5,6751
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:09.780000+00:00,1,428,427.501,513.13525390625,9.85110196579334,22.699228330200565,-1.1856982916656837,4117.751297510707,427,114.69320843091334,25489.0,8.766666666666666,0.6824435881962351,0.9072327281874139,0.7948381581918245,success,,position,2.0,1,6352
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:09.780000+00:00,1,428,427.501,513.13525390625,10.017539327588004,22.92434818414762,-1.1860792309469987,4163.626198269892,427,114.69320843091334,25489.0,8.766666666666666,0.6824435881962351,0.9072327281874139,0.7948381581918245,success,,position,2.0,2,6453
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:09.780000+00:00,1,428,427.501,513.13525390625,9.880060761742023,22.931334921809835,-1.1852524681014325,4099.080226551589,427,114.69320843091334,25489.0,8.766666666666666,0.6824435881962351,0.9072327281874139,0.7948381581918245,success,,position,2.0,3,6554
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:09.780000+00:00,1,428,427.501,513.13525390625,10.111672795620766,23.999451937325478,-1.185433981067229,4194.445410254024,427,114.69320843091334,25489.0,8.766666666666666,0.6824435881962351,0.9072327281874139,0.7948381581918245,success,,position,2.0,4,6655
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:09.780000+00:00,1,428,427.501,511.9752197265625,10.158328230158306,23.40625547354165,-1.183045376194408,4205.770247254986,427,114.69320843091334,25489.0,8.766666666666666,0.6755881892191083,0.9072327281874139,0.7914104587032611,success,,position,2.0,5,6756
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:09.780000+00:00,1,428,427.501,529.7828369140625,13.371039270592249,28.708524746326646,-1.352117319750428,5628.074662645353,427,114.69320843091334,25489.0,8.766666666666666,0.780825019986576,0.9072327281874139,0.844028874086995,success,,position,5.0,1,6357
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:09.780000+00:00,1,428,427.501,511.9752197265625,13.472032538434906,27.139293347163118,-1.1829983662689585,5661.008965201509,427,114.69320843091334,25489.0,8.766666666666666,0.6755881892191083,0.9072327281874139,0.7914104587032611,success,,position,5.0,2,6458
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:09.780000+00:00,1,428,427.501,511.9752197265625,13.318083543396886,27.90219170945852,-1.1828818543303543,5596.025402856791,427,114.69320843091334,25489.0,8.766666666666666,0.6755881892191083,0.9072327281874139,0.7914104587032611,success,,position,5.0,3,6559
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:09.780000+00:00,1,428,427.501,513.13525390625,13.433356676385152,27.728933020746187,-1.3287992726990134,5633.8033489594345,427,114.69320843091334,25489.0,8.766666666666666,0.6824435881962351,0.9072327281874139,0.7948381581918245,success,,position,5.0,4,6660
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:09.780000+00:00,1,428,427.501,513.13525390625,13.366507294704682,27.12074686453567,-1.1867942679845922,5611.304430530046,427,114.69320843091334,25489.0,8.766666666666666,0.6824435881962351,0.9072327281874139,0.7948381581918245,success,,position,5.0,5,6761
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:08.763000+00:00,1,214,426.484,507.721435546875,7.8691801847217695,12.335700267381704,-1.1741078645626823,3345.460093651782,426,114.71830985915493,25440.0,8.75,0.6504498025879462,0.9012018436641988,0.7758258231260724,success,,sampling,2.0,1,6362
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:08.763000+00:00,1,214,426.484,507.721435546875,7.8691801847217695,12.335700267381704,-1.1741078645626823,3345.460093651782,426,114.71830985915493,25440.0,8.75,0.6504498025879462,0.9012018436641988,0.7758258231260724,success,,sampling,2.0,2,6463
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:08.763000+00:00,1,214,426.484,507.721435546875,7.8691801847217695,12.335700267381704,-1.1741078645626823,3345.460093651782,426,114.71830985915493,25440.0,8.75,0.6504498025879462,0.9012018436641988,0.7758258231260724,success,,sampling,2.0,3,6564
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:08.763000+00:00,1,214,426.484,507.721435546875,7.8691801847217695,12.335700267381704,-1.1741078645626823,3345.460093651782,426,114.71830985915493,25440.0,8.75,0.6504498025879462,0.9012018436641988,0.7758258231260724,success,,sampling,2.0,4,6665
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:08.763000+00:00,1,214,426.484,507.721435546875,7.8691801847217695,12.335700267381704,-1.1741078645626823,3345.460093651782,426,114.71830985915493,25440.0,8.75,0.6504498025879462,0.9012018436641988,0.7758258231260724,success,,sampling,2.0,5,6766
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:08.763000+00:00,1,143,426.484,504.365478515625,7.633624754596132,13.866243231965687,-1.1718573809809336,3276.3880816500114,426,114.71830985915493,25440.0,8.75,0.63061726247649,0.9012018436641988,0.7659095530703444,success,,sampling,3.0,1,6367
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:08.763000+00:00,1,143,426.484,504.365478515625,7.633624754596132,13.866243231965687,-1.1718573809809336,3276.3880816500114,426,114.71830985915493,25440.0,8.75,0.63061726247649,0.9012018436641988,0.7659095530703444,success,,sampling,3.0,2,6468
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:08.763000+00:00,1,143,426.484,504.365478515625,7.633624754596132,13.866243231965687,-1.1718573809809336,3276.3880816500114,426,114.71830985915493,25440.0,8.75,0.63061726247649,0.9012018436641988,0.7659095530703444,success,,sampling,3.0,3,6569
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:08.763000+00:00,1,143,426.484,504.365478515625,7.633624754596132,13.866243231965687,-1.1718573809809336,3276.3880816500114,426,114.71830985915493,25440.0,8.75,0.63061726247649,0.9012018436641988,0.7659095530703444,success,,sampling,3.0,4,6670
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:08.763000+00:00,1,143,426.484,504.365478515625,7.633624754596132,13.866243231965687,-1.1718573809809336,3276.3880816500114,426,114.71830985915493,25440.0,8.75,0.63061726247649,0.9012018436641988,0.7659095530703444,success,,sampling,3.0,5,6771
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:09.780000+00:00,1,428,427.501,513.13525390625,12.030218316235713,50.0,-2.1717992457625455,3381.2393163979314,427,114.69320843091334,25489.0,8.766666666666666,0.6824435881962351,0.9072327281874139,0.7948381581918245,success,,temporal,0.75,1,6372
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:09.780000+00:00,1,428,427.501,513.13525390625,11.337620718204072,50.0,-2.096038413515612,3381.2393163979314,427,114.69320843091334,25489.0,8.766666666666666,0.6824435881962351,0.9072327281874139,0.7948381581918245,success,,temporal,0.75,2,6473
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:09.780000+00:00,1,428,427.501,513.13525390625,10.953202178095205,50.0,-1.7554922771298334,3381.2393163979314,427,114.69320843091334,25489.0,8.766666666666666,0.6824435881962351,0.9072327281874139,0.7948381581918245,success,,temporal,0.75,3,6574
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:09.780000+00:00,1,428,427.501,513.13525390625,11.786074862449505,50.0,-2.173374346734304,3381.2393163979314,427,114.69320843091334,25489.0,8.766666666666666,0.6824435881962351,0.9072327281874139,0.7948381581918245,success,,temporal,0.75,4,6675
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:09.780000+00:00,1,428,427.501,513.13525390625,11.907312360299619,50.0,-2.1532651317785576,3381.2393163979314,427,114.69320843091334,25489.0,8.766666666666666,0.6824435881962351,0.9072327281874139,0.7948381581918245,success,,temporal,0.75,5,6776
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:09.780000+00:00,1,428,427.501,513.13525390625,13.916734523187374,50.0,-3.541591489478172,3381.2393163979314,427,114.69320843091334,25489.0,8.766666666666666,0.6824435881962351,0.9072327281874139,0.7948381581918245,success,,temporal,1.5,1,6377
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:09.780000+00:00,1,428,427.501,513.13525390625,13.909382416063657,50.0,-3.2949472575596968,3381.2393163979314,427,114.69320843091334,25489.0,8.766666666666666,0.6824435881962351,0.9072327281874139,0.7948381581918245,success,,temporal,1.5,2,6478
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:09.780000+00:00,1,428,427.501,513.13525390625,13.693358747858156,50.0,-2.8336153401751116,3381.2393163979314,427,114.69320843091334,25489.0,8.766666666666666,0.6824435881962351,0.9072327281874139,0.7948381581918245,success,,temporal,1.5,3,6579
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:09.780000+00:00,1,428,427.501,513.13525390625,13.542232577970204,50.0,-3.539386237725371,3381.2393163979314,427,114.69320843091334,25489.0,8.766666666666666,0.6824435881962351,0.9072327281874139,0.7948381581918245,success,,temporal,1.5,4,6680
primary,polar_session_2026-02-03_09-55-13,run_07,polar_session_2026-02-03_09-55-13::run_07,2026-02-03 04:18:02.279000+00:00,2026-02-03 04:25:09.780000+00:00,1,428,427.501,513.13525390625,13.65695167108587,50.0,-3.460383381888747,3381.2393163979314,427,114.69320843091334,25489.0,8.766666666666666,0.6824435881962351,0.9072327281874139,0.7948381581918245,success,,temporal,1.5,5,6781
primary,polar_session_2026-02-03_09-55-13,run_12,polar_session_2026-02-03_09-55-13::run_12,2026-02-03 05:46:49.659000+00:00,2026-02-03 05:52:51.607000+00:00,1,363,361.948,457.8834022326505,7.2979618520920235,21.375254002336067,-1.3588702712792158,2687.6831904522833,362,112.58839779005525,20847.0,6.966666666666665,0.355924340677521,0.33589872906977913,0.34591153487365006,success,,elevation,2.0,1,7342
primary,polar_session_2026-02-03_09-55-13,run_12,polar_session_2026-02-03_09-55-13::run_12,2026-02-03 05:46:49.659000+00:00,2026-02-03 05:52:51.607000+00:00,1,363,361.948,458.2970076280226,7.2979618520920235,21.375254002336067,-1.2751871594821265,2687.6831904522833,362,112.58839779005525,20847.0,6.966666666666665,0.3583686048673328,0.33589872906977913,0.34713366696855597,success,,elevation,2.0,2,7443
primary,polar_session_2026-02-03_09-55-13,run_12,polar_session_2026-02-03_09-55-13::run_12,2026-02-03 05:46:49.659000+00:00,2026-02-03 05:52:51.607000+00:00,1,363,361.948,458.04223661486003,7.2979618520920235,21.375254002336067,-1.554543654744375,2687.6831904522833,362,112.58839779005525,20847.0,6.966666666666665,0.3568629966933507,0.33589872906977913,0.3463808628815649,success,,elevation,2.0,3,7544
primary,polar_session_2026-02-03_09-55-13,run_12,polar_session_2026-02-03_09-55-13::run_12,2026-02-03 05:46:49.659000+00:00,2026-02-03 05:52:51.607000+00:00,1,363,361.948,456.5972176971884,7.2979618520920235,21.375254002336067,-1.2564930219585453,2687.6831904522833,362,112.58839779005525,20847.0,6.966666666666665,0.34832343692554846,0.33589872906977913,0.3421110829976638,success,,elevation,2.0,4,7645
primary,polar_session_2026-02-03_09-55-13,run_12,polar_session_2026-02-03_09-55-13::run_12,2026-02-03 05:46:49.659000+00:00,2026-02-03 05:52:51.607000+00:00,1,363,361.948,456.4832417761711,7.2979618520920235,21.375254002336067,-1.337794723592119,2687.6831904522833,362,112.58839779005525,20847.0,6.966666666666665,0.3476498788304158,0.33589872906977913,0.34177430395009745,success,,elevation,2.0,5,7746
primary,polar_session_2026-02-03_09-55-13,run_12,polar_session_2026-02-03_09-55-13::run_12,2026-02-03 05:46:49.659000+00:00,2026-02-03 05:52:51.607000+00:00,1,363,361.948,457.4407624417952,7.2979618520920235,21.375254002336067,-1.4124840108998513,2687.6831904522833,362,112.58839779005525,20847.0,6.966666666666665,0.35330849329767694,0.33589872906977913,0.34460361118372806,success,,elevation,5.0,1,7347
primary,polar_session_2026-02-03_09-55-13,run_12,polar_session_2026-02-03_09-55-13::run_12,2026-02-03 05:46:49.659000+00:00,2026-02-03 05:52:51.607000+00:00,1,363,361.948,453.0099082772392,7.2979618520920235,21.375254002336067,-1.6007845959305214,2687.6831904522833,362,112.58839779005525,20847.0,6.966666666666665,0.32712368457447416,0.33589872906977913,0.33151120682212665,success,,elevation,5.0,2,7448
primary,polar_session_2026-02-03_09-55-13,run_12,polar_session_2026-02-03_09-55-13::run_12,2026-02-03 05:46:49.659000+00:00,2026-02-03 05:52:51.607000+00:00,1,363,361.948,457.4206740592267,7.2979618520920235,21.375254002336067,-1.6843894524307237,2687.6831904522833,362,112.58839779005525,20847.0,6.966666666666665,0.3531897779359027,0.33589872906977913,0.3445442535028409,success,,elevation,5.0,3,7549
primary,polar_session_2026-02-03_09-55-13,run_12,polar_session_2026-02-03_09-55-13::run_12,2026-02-03 05:46:49.659000+00:00,2026-02-03 05:52:51.607000+00:00,1,363,361.948,463.78568964923556,7.2979618520920235,21.375254002336067,-1.6898625118953194,2687.6831904522833,362,112.58839779005525,20847.0,6.966666666666665,0.39080480870757967,0.33589872906977913,0.36335176888867937,success,,elevation,5.0,4,7650
primary,polar_session_2026-02-03_09-55-13,run_12,polar_session_2026-02-03_09-55-13::run_12,2026-02-03 05:46:49.659000+00:00,2026-02-03 05:52:51.607000+00:00,1,363,361.948,462.23238193717384,7.2979618520920235,21.375254002336067,-2.033105401387292,2687.6831904522833,362,112.58839779005525,20847.0,6.966666666666665,0.3816252997871618,0.33589872906977913,0.35876201442847044,success,,elevation,5.0,5,7751
primary,polar_session_2026-02-03_09-55-13,run_12,polar_session_2026-02-03_09-55-13::run_12,2026-02-03 05:46:49.659000+00:00,2026-02-03 05:52:51.607000+00:00,1,363,361.948,457.8231201171875,9.716587909305408,23.693808588685112,-1.2798866282238297,3361.079941552236,362,112.58839779005525,20847.0,6.966666666666665,0.3555680943186461,0.33589872906977913,0.3457334116942126,success,,position,2.0,1,7352
primary,polar_session_2026-02-03_09-55-13,run_12,polar_session_2026-02-03_09-55-13::run_12,2026-02-03 05:46:49.659000+00:00,2026-02-03 05:52:51.607000+00:00,1,363,361.948,457.8231201171875,9.53724615977268,22.761877188948407,-1.380413648197322,3310.9957062807975,362,112.58839779005525,20847.0,6.966666666666665,0.3555680943186461,0.33589872906977913,0.3457334116942126,success,,position,2.0,2,7453
primary,polar_session_2026-02-03_09-55-13,run_12,polar_session_2026-02-03_09-55-13::run_12,2026-02-03 05:46:49.659000+00:00,2026-02-03 05:52:51.607000+00:00,1,363,361.948,457.8231201171875,9.490531210124297,23.5817692042031,-1.4016337253882232,3306.5364704930407,362,112.58839779005525,20847.0,6.966666666666665,0.3555680943186461,0.33589872906977913,0.3457334116942126,success,,position,2.0,3,7554
primary,polar_session_2026-02-03_09-55-13,run_12,polar_session_2026-02-03_09-55-13::run_12,2026-02-03 05:46:49.659000+00:00,2026-02-03 05:52:51.607000+00:00,1,363,361.948,457.8231201171875,9.629798190875578,23.623975060877928,-1.3739409329200203,3358.3270204792498,362,112.58839779005525,20847.0,6.966666666666665,0.3555680943186461,0.33589872906977913,0.3457334116942126,success,,position,2.0,4,7655
