run_id,run_uid,session_label,subset_name,perturbation_type,perturbation_level,perturbation_level_label,repeat_id,seed,top_k_used,pipeline_status,failure_reason,baseline_duration_s,baseline_vertical_drop_m,baseline_impulse_hr_above_rest_bpms,baseline_combined_load_v2,perturbed_duration_s,perturbed_vertical_drop_m,perturbed_impulse_hr_above_rest_bpms,perturbed_combined_load_v2,segmentation_stability,matched_duration_fraction,boundary_shift_start_s,boundary_shift_end_s,boundary_shift_mean_s,vertical_drop_error_m,vertical_drop_abs_error_m,cl_alpha_deviation,cl_alpha_abs_deviation,top_k_consistency,rank_spearman,mean_absolute_rank_shift,run_rank_shift_abs,phase_contrast_deviation,phase_contrast_abs_deviation,meta_n_points_after_perturbation
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,position,2.0,low,3,4574,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.27582717037943255,249.316,327.3428955078125,15740.0,-0.2818252032351325,1.0,1.0,0.0,0.0,0.0,-1.6630859375,1.6630859375,-0.005998032855699942,0.005998032855699942,1.0,0.9999999999999999,0.0,0.0,0.0006664480950777651,0.0006664480950777651,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,position,2.0,low,4,4675,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.27582717037943255,249.316,327.3428955078125,15740.0,-0.2818252032351325,1.0,1.0,0.0,0.0,0.0,-1.6630859375,1.6630859375,-0.005998032855699942,0.005998032855699942,1.0,0.9999999999999999,0.0,0.0,0.0006664480950777651,0.0006664480950777651,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,position,2.0,low,5,4776,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.27582717037943255,249.316,329.0059814453125,15740.0,-0.27582717037943255,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,position,2.0,low,6,4877,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.27582717037943255,249.316,327.3428955078125,15740.0,-0.2818252032351325,1.0,1.0,0.0,0.0,0.0,-1.6630859375,1.6630859375,-0.005998032855699942,0.005998032855699942,1.0,0.9999999999999999,0.0,0.0,0.0006664480950777651,0.0006664480950777651,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,position,2.0,low,7,4978,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.27582717037943255,249.316,327.3428955078125,15740.0,-0.2818252032351325,1.0,1.0,0.0,0.0,0.0,-1.6630859375,1.6630859375,-0.005998032855699942,0.005998032855699942,1.0,0.9999999999999999,0.0,0.0,0.0006664480950777651,0.0006664480950777651,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,position,2.0,low,8,5079,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.27582717037943255,249.316,327.3428955078125,15740.0,-0.2818252032351325,1.0,1.0,0.0,0.0,0.0,-1.6630859375,1.6630859375,-0.005998032855699942,0.005998032855699942,1.0,0.9999999999999999,0.0,0.0,0.0006664480950777651,0.0006664480950777651,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,position,2.0,low,9,5180,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.27582717037943255,249.316,327.3428955078125,15740.0,-0.2818252032351325,1.0,1.0,0.0,0.0,0.0,-1.6630859375,1.6630859375,-0.005998032855699942,0.005998032855699942,1.0,0.9999999999999999,0.0,0.0,0.0006664480950777651,0.0006664480950777651,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,position,2.0,low,10,5281,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.27582717037943255,249.316,327.3428955078125,15740.0,-0.2818252032351325,1.0,1.0,0.0,0.0,0.0,-1.6630859375,1.6630859375,-0.005998032855699942,0.005998032855699942,1.0,0.9999999999999999,0.0,0.0,0.0006664480950777651,0.0006664480950777651,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,position,5.0,medium,1,4382,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.27582717037943255,249.316,329.0059814453125,15740.0,-0.27582717037943255,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,position,5.0,medium,2,4483,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.27582717037943255,249.316,329.0059814453125,15740.0,-0.27582717037943255,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,250
